repeat,pair,classifier_group,tau,equivalent_tau_paths,cumulative_return,annualized_return,sharpe,calmar,max_drawdown,stronger_model,stronger_sharpe,delta_sharpe
29,patchtst_itransformer,3,0.23,1,0.0766573627909297,0.0766573627909297,0.4272734021150736,0.3324277724323027,-0.2305985514689228,itransformer,0.3224354413300166,0.10483796078505697
0,patchtst_itransformer,4,0.24,1,0.0873813764451969,0.0873813764451969,0.4660530950332666,0.3749201057110738,-0.2330666590405157,itransformer,0.3224354413300166,0.14361765370324997
1,patchtst_itransformer,4,0.24,1,0.0873813764451969,0.0873813764451969,0.4660530950332666,0.3749201057110738,-0.2330666590405157,itransformer,0.3224354413300166,0.14361765370324997
2,patchtst_itransformer,4,0.24,1,0.0873813764451969,0.0873813764451969,0.4660530950332666,0.3749201057110738,-0.2330666590405157,itransformer,0.3224354413300166,0.14361765370324997
3,patchtst_itransformer,4,0.24,1,0.0873813764451969,0.0873813764451969,0.4660530950332666,0.3749201057110738,-0.2330666590405157,itransformer,0.3224354413300166,0.14361765370324997
4,patchtst_itransformer,4,0.24,1,0.0873813764451969,0.0873813764451969,0.4660530950332666,0.3749201057110738,-0.2330666590405157,itransformer,0.3224354413300166,0.14361765370324997
5,patchtst_itransformer,4,0.24,1,0.0873813764451969,0.0873813764451969,0.4660530950332666,0.3749201057110738,-0.2330666590405157,itransformer,0.3224354413300166,0.14361765370324997
6,patchtst_itransformer,4,0.24,1,0.0873813764451969,0.0873813764451969,0.4660530950332666,0.3749201057110738,-0.2330666590405157,itransformer,0.3224354413300166,0.14361765370324997
7,patchtst_itransformer,4,0.24,1,0.0873813764451969,0.0873813764451969,0.4660530950332666,0.3749201057110738,-0.2330666590405157,itransformer,0.3224354413300166,0.14361765370324997
8,patchtst_itransformer,4,0.24,1,0.0873813764451969,0.0873813764451969,0.4660530950332666,0.3749201057110738,-0.2330666590405157,itransformer,0.3224354413300166,0.14361765370324997
9,patchtst_itransformer,4,0.24,1,0.0873813764451969,0.0873813764451969,0.4660530950332666,0.3749201057110738,-0.2330666590405157,itransformer,0.3224354413300166,0.14361765370324997
