repeat,pair,classifier_group,tau,equivalent_tau_paths,cumulative_return,annualized_return,sharpe,calmar,max_drawdown,component_cumulative_return,component_sharpe,component_calmar,component_max_drawdown,stronger_component,delta_sharpe,beats_stronger_component
18,ppo_sac,2,0.61,29,0.4034201704400011,0.5168170088064381,2.6037759697957803,6.44180060356221,-0.08022865664619405,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.6362679430862206,True
19,ppo_sac,2,0.61,29,0.3983374143800009,0.5100668978601677,2.579708215928373,6.357664694668231,-0.08022865664619405,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.6122001892188134,True
20,ppo_sac,2,0.61,29,0.4034201704400011,0.5168170088064381,2.6037759697957803,6.44180060356221,-0.08022865664619405,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.6362679430862206,True
21,ppo_sac,2,0.61,29,0.4217747765200017,0.5412392590161139,2.675567292818318,6.746208669590003,-0.08022865664619405,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.7080592661087584,True
22,ppo_sac,2,0.61,29,0.4034201704400011,0.5168170088064381,2.6037759697957803,6.44180060356221,-0.08022865664619405,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.6362679430862206,True
23,ppo_sac,2,0.61,29,0.4034201704400011,0.5168170088064381,2.6037759697957803,6.44180060356221,-0.08022865664619405,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.6362679430862206,True
24,ppo_sac,2,0.61,29,0.4034201704400011,0.5168170088064381,2.6037759697957803,6.44180060356221,-0.08022865664619405,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.6362679430862206,True
25,ppo_sac,2,0.61,29,0.3983374143800009,0.5100668978601677,2.579708215928373,6.357664694668231,-0.08022865664619405,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.6122001892188134,True
26,ppo_sac,2,0.61,29,0.3983374143800009,0.5100668978601677,2.579708215928373,6.357664694668231,-0.08022865664619405,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.6122001892188134,True
27,ppo_sac,2,0.61,29,0.4034201704400011,0.5168170088064381,2.6037759697957803,6.44180060356221,-0.08022865664619405,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.6362679430862206,True
28,ppo_sac,2,0.61,29,0.3983374143800009,0.5100668978601677,2.579708215928373,6.357664694668231,-0.08022865664619405,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.6122001892188134,True
29,ppo_sac,2,0.61,29,0.3983374143800009,0.5100668978601677,2.579708215928373,6.357664694668231,-0.08022865664619405,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.6122001892188134,True
0,ppo_sac,3,0.48,3,0.056866886990001086,0.07035386651897335,0.7687100711999939,1.4460549620277756,-0.04865227696485164,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,-1.1987979555095658,False
1,ppo_sac,3,0.48,89,0.053207648080001446,0.06580008725159625,0.7239372966100496,1.2611338499001106,-0.052175339879115934,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,-1.2435707300995102,False
2,ppo_sac,3,0.48,3,-0.008638186239999679,-0.010608110110327473,-0.004827082343984068,-0.07273800063339264,-0.14584000134666186,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,-1.9723351090535437,False
3,ppo_sac,3,0.48,89,0.053207648080001446,0.06580008725159625,0.7239372966100496,1.2611338499001106,-0.052175339879115934,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,-1.2435707300995102,False
4,ppo_sac,3,0.48,3,0.021704310760000345,0.02674643675218591,0.2509141190377715,0.18339575222993584,-0.14584000134666186,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,-1.7165939076717882,False
5,ppo_sac,3,0.48,55,0.08287954033000133,0.10282925928909781,0.9765313343552342,1.9708402384601804,-0.052175339879115934,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,-0.9909766923543255,False
6,ppo_sac,3,0.48,3,-0.008638186239999679,-0.010608110110327473,-0.004827082343984068,-0.07273800063339264,-0.14584000134666186,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,-1.9723351090535437,False
