period,pair,repeat,classifier_group,window,block_id,trade_start,trade_end,feedback_end,fallback_model,status,selected_tau,threshold_quantile,raw_threshold,history_blocks,history_days,informative_days,cdf_days,low_mode_advantage,high_mode_advantage,policy_advantage_mean,policy_advantage_lcb,fit_start_date,fit_end_date,history_blocks_before,history_days_before,history_end_before,history_blocks_after,history_days_after,history_end_after,block_decision_days,block_informative_days,outcomes_added_only_after_block
2020,a2c_sac,8,4,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,fallback_no_mode_crossover,,,,4,248,248.0,248.0,0.0002021628166059,0.0001014317763357,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,a2c_sac,8,4,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,a2c,selected,0.37,0.915,0.3730294764106047,5,310,310.0,252.0,0.0002246810171671,-0.0003346573117847,-3.384264266207522e-05,-0.0001097830986273,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_sac,8,4,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,selected,0.37,0.915,0.3730294764106047,6,372,372.0,252.0,0.0002189784308882,-0.0003346573117847,-1.6920971109966905e-06,-8.905332418361768e-05,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,a2c_sac,8,4,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,selected,0.37,0.915,0.3730294764106047,7,434,434.0,252.0,0.0002475527964699,-0.0003346573117847,-1.4503689522828774e-06,-7.265230071990141e-05,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_sac,9,2,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,sac,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_sac,9,2,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,a2c_sac,9,2,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,sac,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_sac,9,2,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_sac,9,2,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,fallback_no_mode_crossover,,,,4,248,248.0,248.0,0.0002236726773444,9.18311292218365e-05,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,a2c_sac,9,2,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,a2c,selected,0.37,0.915,0.3730294764106047,5,310,310.0,252.0,0.0002236726773444,-0.0004015369569646,-3.5642030248295576e-05,-0.0001260978239866,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_sac,9,2,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,selected,0.37,0.915,0.3730294764106047,6,372,372.0,252.0,0.0002236726773444,-0.0004015369569646,-3.1915867661803207e-06,-9.884326665054992e-05,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,a2c_sac,9,2,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,selected,0.37,0.915,0.3730294764106047,7,434,434.0,252.0,0.0002412399336972,-0.0004015369569646,-2.735645799583132e-06,-8.069787477524595e-05,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_sac,8,5,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,sac,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_sac,8,5,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,20,True
2019,a2c_sac,8,5,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,sac,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_sac,8,5,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,48,True
2020,a2c_sac,8,5,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,fallback_no_mode_crossover,,,,4,248,192.0,248.0,0.0002579943219294,0.000100849249578,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,56,True
2020,a2c_sac,8,5,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,a2c,fallback_insufficient_crossover_support,,0.915,,5,310,248.0,252.0,0.0002579943219294,-0.0004249129433552,,,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_sac,8,5,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,fallback_insufficient_crossover_support,,0.915,,6,372,310.0,252.0,0.0002337850892128,-0.0004249129433552,,,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,60,True
2020,a2c_sac,8,5,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,fallback_insufficient_crossover_support,,0.915,,7,434,370.0,252.0,0.000171295118215,-0.0004249129433552,,,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_sac,10,3,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,sac,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,0,True
2019,a2c_sac,10,3,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,0,True
2019,a2c_sac,10,3,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,sac,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,0,True
2019,a2c_sac,10,3,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,0,True
2020,a2c_sac,10,3,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,fallback_insufficient_informative_days,,,,4,248,0.0,248.0,,,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,0,True
2020,a2c_sac,10,3,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,a2c,fallback_insufficient_informative_days,,,,5,310,0.0,252.0,,,,,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,0,True
2020,a2c_sac,10,3,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,fallback_insufficient_informative_days,,,,6,372,0.0,252.0,,,,,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,0,True
2020,a2c_sac,10,3,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,fallback_insufficient_informative_days,,,,7,434,0.0,252.0,,,,,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,0,True
2019,a2c_sac,10,1,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,sac,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_sac,10,1,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,a2c_sac,10,1,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,sac,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_sac,10,1,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_sac,10,1,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,fallback_insufficient_crossover_support,,0.975,,4,248,248.0,248.0,0.0002365853754755,-0.0001316723000375,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,a2c_sac,10,1,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,a2c,selected,0.29,0.745,0.2895512212792623,5,310,310.0,252.0,0.0002365853754755,-0.0005263334728542,-4.8594999072717794e-05,-0.0001173069313468,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_sac,10,1,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,selected,0.24,0.7150000000000001,0.2409904113333026,6,372,372.0,252.0,0.000143093872373,-0.0005273159326649,-4.6883213358949904e-05,-0.00010445693864,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,a2c_sac,10,1,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,selected,0.24,0.465,0.2404099667471413,7,434,434.0,252.0,0.000143093872373,-0.0005273159326649,-3.439030816608577e-05,-8.72212878473484e-05,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_sac,9,4,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,sac,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_sac,9,4,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,a2c_sac,9,4,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,sac,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_sac,9,4,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_sac,9,4,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,fallback_no_mode_crossover,,,,4,248,248.0,248.0,0.0002333710300629,0.0001014317763357,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,a2c_sac,9,4,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,a2c,selected,0.37,0.915,0.3730294764106047,5,310,310.0,252.0,0.0002333710300629,-0.00012845133521,-4.224250874820765e-05,-0.0001201875302928,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_sac,9,4,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,selected,0.37,0.915,0.3730294764106047,6,372,372.0,252.0,0.0002333710300629,-0.00012845133521,-8.691985516107046e-06,-9.918615046522446e-05,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,a2c_sac,9,4,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,selected,0.37,0.915,0.3730294764106047,7,434,434.0,252.0,0.0002513050678554,-0.00012845133521,-7.450273299520326e-06,-8.124349350851755e-05,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_sac,10,2,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,sac,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_sac,10,2,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,a2c_sac,10,2,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,sac,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_sac,10,2,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_sac,10,2,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,fallback_no_mode_crossover,,,,4,248,248.0,248.0,0.0002236726773444,8.994743561813503e-05,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,a2c_sac,10,2,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,a2c,selected,0.37,0.915,0.3730294764106047,5,310,310.0,252.0,0.0002236726773444,-0.0004535209261142,-3.528072913996046e-05,-0.000129028152612,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_sac,10,2,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,selected,0.37,0.915,0.3730294764106047,6,372,372.0,252.0,0.0002236726773444,-0.0004535209261142,-2.8905025092343907e-06,-0.0001003303824772,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,a2c_sac,10,2,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,selected,0.37,0.915,0.3730294764106047,7,434,434.0,252.0,0.0002394155331125,-0.0004535209261142,-2.4775735793437634e-06,-8.189622493104466e-05,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_sac,9,5,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,sac,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_sac,9,5,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,18,True
2019,a2c_sac,9,5,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,sac,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_sac,9,5,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,50,True
2020,a2c_sac,9,5,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,fallback_no_mode_crossover,,,,4,248,192.0,248.0,0.0003486739600947,0.000100698762576,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,49,True
2020,a2c_sac,9,5,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,a2c,fallback_insufficient_crossover_support,,0.945,,5,310,241.0,252.0,0.0003486739600947,-4.340824212976736e-05,,,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_sac,9,5,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,fallback_insufficient_crossover_support,,0.945,,6,372,303.0,252.0,0.0003486739600947,-4.340824212976736e-05,,,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,30,True
2020,a2c_sac,9,5,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,fallback_insufficient_crossover_support,,0.945,,7,434,333.0,252.0,0.0002325975122871,-4.340824212976736e-05,,,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_sac,11,1,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,sac,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_sac,11,1,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,a2c_sac,11,1,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,sac,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_sac,11,1,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_sac,11,1,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,fallback_no_mode_crossover,,,,4,248,248.0,248.0,0.00024902461811,0.0001003550343861,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,a2c_sac,11,1,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,a2c,fallback_no_mode_crossover,,,,5,310,310.0,252.0,0.00024902461811,6.830959434863828e-05,,,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_sac,11,1,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,fallback_no_mode_crossover,,,,6,372,372.0,252.0,0.00024902461811,6.830959434863828e-05,,,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,a2c_sac,11,1,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,fallback_no_mode_crossover,,,,7,434,434.0,252.0,0.0002240264784723,6.830959434863828e-05,,,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_sac,11,3,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,sac,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,0,True
2019,a2c_sac,11,3,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,a2c_sac,11,3,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,sac,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_sac,11,3,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,59,True
2020,a2c_sac,11,3,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,fallback_insufficient_crossover_support,,0.945,,4,248,183.0,248.0,0.0003074883798075,-0.0005816167917119,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,0,True
2020,a2c_sac,11,3,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,a2c,fallback_insufficient_crossover_support,,0.745,,5,310,183.0,252.0,0.0003074883798075,-0.0005816167917119,,,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,0,True
2020,a2c_sac,11,3,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,fallback_insufficient_crossover_support,,0.735,,6,372,183.0,252.0,0.0003074883798075,-0.0005687866289046,,,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,a2c_sac,11,3,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,fallback_insufficient_crossover_support,,0.725,,7,434,245.0,252.0,0.0003597656651078,-0.0009668741184934,,,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,0,True
2019,a2c_sac,10,4,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,sac,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_sac,10,4,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,a2c_sac,10,4,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,sac,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_sac,10,4,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_sac,10,4,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,fallback_no_mode_crossover,,,,4,248,248.0,248.0,0.0002021628166059,0.0001014317763357,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,a2c_sac,10,4,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,a2c,selected,0.37,0.915,0.3730294764106047,5,310,310.0,252.0,0.000229034870887,-0.0003103703851498,-3.67511749235998e-05,-0.0001120416918743,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_sac,10,4,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,selected,0.37,0.915,0.3730294764106047,6,372,372.0,252.0,0.0002225610305206,-0.0003103703851498,-4.115873995600508e-06,-9.187098113775012e-05,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,a2c_sac,10,4,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,selected,0.37,0.915,0.3730294764106047,7,434,434.0,252.0,0.0002505888978533,-0.0003103703851498,-3.5278919962290067e-06,-7.505841663058303e-05,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_sac,11,2,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,sac,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_sac,11,2,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,a2c_sac,11,2,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,sac,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_sac,11,2,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_sac,11,2,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,fallback_no_mode_crossover,,,,4,248,248.0,248.0,0.0002236726773444,8.994743561813503e-05,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,a2c_sac,11,2,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,a2c,selected,0.37,0.915,0.3730294764106047,5,310,310.0,252.0,0.0002236726773444,-0.0004015369569646,-3.684239131709327e-05,-0.0001298388868972,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_sac,11,2,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,selected,0.37,0.915,0.3730294764106047,6,372,372.0,252.0,0.0002236726773444,-0.0004015369569646,-4.191887656845065e-06,-0.0001015558607054,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,a2c_sac,11,2,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,selected,0.37,0.915,0.3730294764106047,7,434,434.0,252.0,0.0002394155331125,-0.0004015369569646,-3.5930465630100557e-06,-8.295431104516499e-05,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_sac,10,5,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,sac,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_sac,10,5,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,52,True
2019,a2c_sac,10,5,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,sac,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_sac,10,5,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_sac,10,5,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,fallback_no_mode_crossover,,,,4,248,238.0,248.0,0.0002915386751871,7.348449499553934e-05,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,57,True
2020,a2c_sac,10,5,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,a2c,selected,0.37,0.915,0.3730294764106047,5,310,295.0,252.0,0.0002915386751871,-0.0003346573117847,-6.361592183133969e-05,-0.0001519214680042,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_sac,10,5,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,selected,0.37,0.915,0.3730294764106047,6,372,357.0,252.0,0.0001793263401677,-0.0003346573117847,-2.6503163085383756e-05,-0.0001276822006664,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,29,True
2020,a2c_sac,10,5,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,selected,0.37,0.915,0.3730294764106047,7,434,386.0,252.0,0.000218811461923,-0.0003346573117847,-2.2716996930328933e-05,-0.0001055066018134,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_sac,12,1,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,sac,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_sac,12,1,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,a2c_sac,12,1,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,sac,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_sac,12,1,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_sac,12,1,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,fallback_no_mode_crossover,,,,4,248,248.0,248.0,0.0003692346771158,0.0001014317763357,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,a2c_sac,12,1,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,a2c,selected,0.37,0.915,0.3730294764106047,5,310,310.0,252.0,0.0003692346771158,-0.00012845133521,-4.063656297779591e-05,-0.00012798383289,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_sac,12,1,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,selected,0.37,0.915,0.3730294764106047,6,372,372.0,252.0,0.0003308263232789,-0.00012845133521,-7.353697374097263e-06,-0.0001024442876024,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,a2c_sac,12,1,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,selected,0.37,0.915,0.3730294764106047,7,434,434.0,252.0,0.0002891535890951,-0.00012845133521,-1.1622437851578025e-05,-8.956498361987015e-05,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_sac,12,3,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,sac,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,0,True
