repeat,pair,classifier_group,tau,equivalent_tau_paths,cumulative_return,annualized_return,sharpe,calmar,max_drawdown,stronger_model,stronger_sharpe,delta_sharpe
23,ppo_tqc,2,0.27,1,0.4988498159399999,0.6366899122419256,1.880554064669228,3.4544810579012486,-0.18430841031409306,tqc,1.9048412229989393,-0.02428715832971129
24,ppo_tqc,2,0.27,1,0.4988498159399999,0.6366899122419256,1.880554064669228,3.4544810579012486,-0.18430841031409306,tqc,1.9048412229989393,-0.02428715832971129
25,ppo_tqc,2,0.27,1,0.4988498159399999,0.6366899122419256,1.880554064669228,3.4544810579012486,-0.18430841031409306,tqc,1.9048412229989393,-0.02428715832971129
26,ppo_tqc,2,0.27,1,0.4988498159399999,0.6366899122419256,1.880554064669228,3.4544810579012486,-0.18430841031409306,tqc,1.9048412229989393,-0.02428715832971129
27,ppo_tqc,2,0.27,1,0.49662587750999987,0.6337340025163782,1.8709321154923724,3.3987667675545215,-0.18645998559423427,tqc,1.9048412229989393,-0.03390910750656695
28,ppo_tqc,2,0.27,1,0.4988498159399999,0.6366899122419256,1.880554064669228,3.4544810579012486,-0.18430841031409306,tqc,1.9048412229989393,-0.02428715832971129
29,ppo_tqc,2,0.27,1,0.49662587750999987,0.6337340025163782,1.8709321154923724,3.3987667675545215,-0.18645998559423427,tqc,1.9048412229989393,-0.03390910750656695
0,ppo_tqc,3,0.17,1,0.4865154091399997,0.6203078991394857,1.8280261135389484,3.257964606218495,-0.19039737201426332,tqc,1.9048412229989393,-0.07681510945999093
1,ppo_tqc,3,0.17,4,0.4919454667399996,0.627516234852062,1.84136815495714,3.2958240348246646,-0.19039737201426332,tqc,1.9048412229989393,-0.06347306804179942
2,ppo_tqc,3,0.17,1,0.5060419204199997,0.646255697818122,1.8905225477689052,3.3942469424930337,-0.19039737201426332,tqc,1.9048412229989393,-0.014318675230034161
3,ppo_tqc,3,0.17,4,0.4919454667399996,0.627516234852062,1.84136815495714,3.2958240348246646,-0.19039737201426332,tqc,1.9048412229989393,-0.06347306804179942
4,ppo_tqc,3,0.17,4,0.4919454667399996,0.627516234852062,1.84136815495714,3.2958240348246646,-0.19039737201426332,tqc,1.9048412229989393,-0.06347306804179942
5,ppo_tqc,3,0.17,1,0.5060419204199997,0.646255697818122,1.8905225477689052,3.3942469424930337,-0.19039737201426332,tqc,1.9048412229989393,-0.014318675230034161
6,ppo_tqc,3,0.17,1,0.5141079822199996,0.6569957000300644,1.9434438358525596,3.597892928489506,-0.18260568424027257,tqc,1.9048412229989393,0.03860261285362032
7,ppo_tqc,3,0.17,1,0.4865154091399997,0.6203078991394857,1.8280261135389484,3.257964606218495,-0.19039737201426332,tqc,1.9048412229989393,-0.07681510945999093
8,ppo_tqc,3,0.17,1,0.5060419204199997,0.646255697818122,1.8905225477689052,3.3942469424930337,-0.19039737201426332,tqc,1.9048412229989393,-0.014318675230034161
9,ppo_tqc,3,0.17,1,0.46946254818999944,0.597707709736728,1.79044383123271,3.0521770761862523,-0.19582995835994355,tqc,1.9048412229989393,-0.11439739176622932
10,ppo_tqc,3,0.17,2,0.4919454667399996,0.627516234852062,1.84136815495714,3.2958240348246646,-0.19039737201426332,tqc,1.9048412229989393,-0.06347306804179942
11,ppo_tqc,3,0.17,1,0.5060419204199997,0.646255697818122,1.8905225477689052,3.3942469424930337,-0.19039737201426332,tqc,1.9048412229989393,-0.014318675230034161
12,ppo_tqc,3,0.17,1,0.5060419204199997,0.646255697818122,1.8905225477689052,3.3942469424930337,-0.19039737201426332,tqc,1.9048412229989393,-0.014318675230034161
13,ppo_tqc,3,0.17,1,0.5060419204199997,0.646255697818122,1.8905225477689052,3.3942469424930337,-0.19039737201426332,tqc,1.9048412229989393,-0.014318675230034161
